z1,z2,z3,id
-0.52350634,0.17864867,-0.29320687,530658
-1.1912775,-0.46682727,-1.0326941,530659
-0.5665992,-0.804782,-1.8413218,530661
-1.9391897,-0.10053842,-1.7238508,530664
-1.147624,-0.376428,-1.41028,530665
0.8731599,-1.0535405,1.6243699,530667
-1.173779,-1.0149324,-1.7994702,530668
0.91408306,-0.9572252,1.1591215,530669
1.5578163,-0.9749062,0.5504204,530670
0.3696158,0.77958184,0.6217109,530671
-1.7676785,-0.28009227,-1.474242,530672
1.2080425,-1.5615444,0.95874494,530673
0.27632186,-1.2353851,1.4882796,530674
-1.1299927,-0.55815744,-1.7278316,530675
-1.0428115,0.25491464,-0.3673173,530676
-2.4320652,0.041327998,-1.6660774,530677
1.0678127,-1.1203243,0.88235056,530678
0.8021692,0.9704449,1.1286812,530679
-0.7547852,-0.30704337,-1.1383919,530681
-0.9480374,0.3511168,-0.92654884,530682
-1.3276136,0.074719705,-0.5264382,530683
-1.2955055,-0.6805097,-2.2906528,530684
-2.0694757,0.3244784,-1.7197139,530685
0.26530203,-0.5920249,1.2130725,530686
-1.67762,0.3735975,-0.58989,530688
-1.642143,-0.81746626,-1.3935461,530690
1.129282,-1.598049,0.6280543,530692
-2.9959188,0.088591285,-2.4752614,530693
0.9234606,0.47357857,1.1730435,530694
-0.9402204,-0.66231847,-1.2837442,530695
-1.2385911,-0.45413733,-1.4505861,530696
-1.2964172,0.13542269,-1.2330801,530698
-1.6174601,-0.86341333,-1.6624719,530699
-1.8564775,-0.025881222,-1.6113132,530702
-1.9610701,-0.29374957,-1.6521524,530703
0.7790178,-0.6984991,1.4482526,530704
-2.4119868,-0.59413767,-1.0956702,530706
-1.8281453,-0.15158652,-1.2785803,530708
-0.96842194,-0.3918363,-2.1113276,530709
-3.9360962,-0.28199714,-2.0458236,530711
-1.1007552,-0.36361194,-0.8853857,530718
0.8022636,-0.6342709,1.6199156,530719
-0.8049989,-0.16778885,-0.6962775,530720
-1.3150921,-0.29660448,-1.1562793,530723
-1.305585,-0.3966599,-1.6300651,530725
-2.5083904,-0.47431546,-2.5148213,530728
-1.325911,-0.16395313,-1.1232747,530732
-1.5865917,-0.29148945,-1.5299249,530733
-0.5364436,-0.5109216,-0.47391808,530734
-2.021638,-0.14737205,-0.6974372,530736
-2.1326058,0.112572245,-1.8973421,530738
0.1771287,-1.854336,1.8624387,530741
0.46786857,-0.9771217,0.6899364,530742
-2.5045831,0.008078983,-0.11127587,530745
-1.1130508,0.07818023,-0.49629718,530747
-1.2238448,0.1916948,-0.95686394,530749
1.2891606,-1.7834,1.0732381,530750
-2.0615385,-2.0425959,-3.1952755,530751
-1.6474401,0.19278821,-0.9512417,530753
0.80521244,-0.56242967,0.93335325,530754
-0.3877382,-2.2078629,2.1190922,530755
-1.1206403,0.033603877,-1.5519277,552334
-0.07207773,-1.6136062,-3.0529552,567616
-1.5581486,0.22504078,-1.3048176,567632
-1.4842393,-0.2600325,-1.6816107,567734
-1.4117172,-0.09957193,-1.8235241,588545
-2.2506194,0.18218262,-1.424257,831261
-1.3413963,0.10529592,-1.1874211,831363
-1.4902554,-0.019021139,-1.3614444,831364
-3.536086,0.13344572,-0.43541974,831437
0.46109426,-0.543363,-0.8908264,831439
-1.2942028,-0.05678186,0.16579057,831440
0.013814263,-0.79684126,-1.5331354,836676
-0.844301,-0.14648528,-1.2338457,836812
-1.1462793,-0.26701036,-0.87352514,836985
-1.1398633,-0.059202455,-1.1990424,838150
-0.35712215,0.05349926,-0.15802796,838181
-1.4784031,-0.038006373,-0.63613486,838665
-0.88964623,-0.8295565,-1.4325457,838684
-0.3864965,-0.77538806,-1.3181267,838935
-0.32187518,-0.32667568,-0.69615024,838966
-1.5414464,-0.073500276,-1.4161018,839115
1.4585825,-0.4001667,0.105131,RNAGH001
1.442429,-0.33125818,0.14026009,RNAGH001
1.4429573,-0.33214736,0.13994078,RNAGH001
1.4371283,-0.322548,0.14464532,RNAGH001
1.4441378,-0.33625305,0.14007153,RNAGH001
1.4615105,-0.35051453,0.11836259,RNAGH001
1.4824469,-0.34352922,0.0998542,RNAGH001
1.4934033,-0.37598246,0.07331613,RNAGH001
1.5111693,-0.39307743,0.046616524,RNAGH001
1.4672635,-0.40593904,0.09269131,RNAGH001
0.23782665,1.3432726,-0.4875794,RNAGH003
0.3715242,1.1653342,-0.5259597,RNAGH003
0.2375887,1.3439356,-0.48147368,RNAGH003
0.3211351,1.444621,-0.14546484,RNAGH003
0.25009567,1.3585566,-0.4510076,RNAGH003
0.2627956,1.3713939,-0.47531563,RNAGH003
0.27871722,1.3887398,-0.54539096,RNAGH003
0.27245942,1.3864963,-0.63914317,RNAGH003
0.27667567,1.3631036,-0.69194835,RNAGH003
0.26169798,1.3322166,-0.6038824,RNAGH003
1.4644557,-0.37728003,0.10699764,RNAGH004
1.4615214,-0.38820878,0.10625798,RNAGH004
1.4586139,-0.37682736,0.1140053,RNAGH004
1.4633329,-0.40083602,0.09931769,RNAGH004
1.4676808,-0.4011831,0.09404625,RNAGH004
1.4864166,-0.34645694,0.09485982,RNAGH004
1.4929781,-0.29832408,0.100502774,RNAGH004
1.5132849,-0.3637961,0.060016483,RNAGH004
1.5359123,-0.3887876,0.02383126,RNAGH004
1.4958535,-0.4006413,0.060814068,RNAGH004
1.039532,-0.047646344,-0.10414776,RNAGH005
1.045415,-0.08741122,-0.12436932,RNAGH005
1.0340756,-0.06286492,-0.09989074,RNAGH005
1.0456613,-0.07975692,-0.12273094,RNAGH005
1.0276251,-0.04289724,-0.084187806,RNAGH005
1.0563576,-0.06010154,-0.13395795,RNAGH005
1.065656,-0.019788446,-0.13712995,RNAGH005
1.0873619,-0.0417611,-0.17725065,RNAGH005
1.0914835,-0.05194828,-0.18656425,RNAGH005
1.0684221,-0.101105206,-0.16413277,RNAGH005
1.4999897,-0.51048046,0.019540563,RNAGH006
1.4943293,-0.49485844,0.029341046,RNAGH006
1.4940658,-0.48303965,0.032728747,RNAGH006
1.4954026,-0.4964845,0.02776192,RNAGH006
1.4943956,-0.46436325,0.038815625,RNAGH006
1.5097023,-0.48464298,0.016562011,RNAGH006
1.5198009,-0.4856461,0.005948093,RNAGH006
1.5373902,-0.5143382,-0.020671625,RNAGH006
1.5355437,-0.5276176,-0.021621112,RNAGH006
1.5182192,-0.547888,-0.00030547753,RNAGH006
1.0695387,-0.06881394,-0.1570164,RNAGH007
1.0595999,-0.050315477,-0.13626765,RNAGH007
1.0533521,-0.029721761,-0.12069768,RNAGH007
1.0621791,-0.024781464,-0.13310274,RNAGH007
1.072682,-0.030757954,-0.1512039,RNAGH007
1.0976554,-0.018743126,-0.18685292,RNAGH007
1.1148962,-0.021130832,-0.21345879,RNAGH007
1.1379648,-0.03506232,-0.250884,RNAGH007
1.1114293,-0.08037633,-0.22267435,RNAGH007
0.2656747,1.3745428,-0.45620918,RNAGH008
0.28445607,1.3969588,-0.3566238,RNAGH008
0.37996,1.5008724,-0.082313985,RNAGH008
0.33641055,1.4524376,-0.22100486,RNAGH008
0.5689693,1.8073727,0.6292612,RNAGH008
0.44005436,1.5706328,0.082190424,RNAGH008
0.4174713,1.5339341,-0.037595723,RNAGH008
0.41322234,1.526467,-0.10604234,RNAGH008
0.61142963,1.8520904,0.6010327,RNAGH008
0.398905,1.5147702,-0.102526724,RNAGH008
1.0470388,-0.050221607,-0.11660729,RNAGH010
1.0530446,-0.10598869,-0.14375633,RNAGH010
1.0570678,-0.14283563,-0.13954943,RNAGH010
1.0544555,-0.2321753,-0.14086655,RNAGH010
1.0585504,-0.09832388,-0.1478902,RNAGH010
1.0300174,0.0013083313,-0.079818755,RNAGH010
1.1020297,-0.25890833,-0.20264624,RNAGH010
1.1492873,-0.52281827,-0.25284705,RNAGH010
1.1144116,-0.44423488,-0.21741866,RNAGH010
1.1502799,-0.7016988,-0.25500545,RNAGH010
0.326992,1.4445851,-0.21480967,RNAGH011
0.3860416,1.5083272,-0.03848553,RNAGH011
0.27387258,1.3855958,-0.3626954,RNAGH011
0.2569783,1.3655968,-0.4559731,RNAGH011
0.37761799,1.4994787,-0.07662587,RNAGH011
0.27617243,1.3854495,-0.44546583,RNAGH011
0.29126722,1.4023924,-0.3846506,RNAGH011
0.272738,1.3819956,-0.437217,RNAGH011
0.35236233,1.2437391,-0.67880684,RNAGH011
0.31076077,1.2699833,-0.63224727,RNAGH011
0.6385691,0.73018014,-0.09293313,RNAGH012
0.6315982,0.71108913,-0.12681691,RNAGH012
0.6320675,0.7199837,-0.098182425,RNAGH012
0.620511,0.68074465,-0.16686435,RNAGH012
0.6369021,0.73560125,-0.07198033,RNAGH012
0.63014627,0.6832509,-0.19184381,RNAGH012
0.6929296,0.91530555,0.09334087,RNAGH012
0.67791355,0.8267399,-0.0667256,RNAGH012
0.669737,0.7068594,-0.27420974,RNAGH012
0.6300341,0.64376676,-0.31575376,RNAGH012
-0.09780199,-0.18615983,-0.4419557,UKAD-2025-1
-0.39755037,-0.077836104,-0.6837065,UKAD-2025-1
-0.8839271,-0.0055176774,-0.78639644,UKAD-2025-1
-1.4454472,-0.3046337,-0.8888966,UKAD-2025-1
-1.2351496,-0.12140028,-0.75294167,UKAD-2025-1
1.189532,-0.7999988,1.3675077,UKAD-2025-1041
1.349497,-1.8155094,1.4306638,UKAD-2025-1041
1.1048115,-0.8016644,1.5513332,UKAD-2025-1041
1.1087133,-1.4458911,1.0956589,UKAD-2025-1041
-2.0201638,0.44745612,-2.2254755,UKAD-2025-1441
-2.4226093,0.5974429,-1.8446819,UKAD-2025-1441
-2.2595167,0.7768431,-1.7399273,UKAD-2025-1441
-2.7814913,0.46256164,-1.8458639,UKAD-2025-1441
-2.8721285,0.38914585,-1.7493197,UKAD-2025-1441
-2.2181635,1.0238034,-1.6968081,UKAD-2025-1441
-3.375711,0.07674829,-2.0023398,UKAD-2025-1441
2.022992,-1.7049068,0.6237116,UKAD-2025-1541
0.8495421,-0.7219238,1.3826813,UKAD-2025-1541
0.8812707,0.24070124,2.6064587,UKAD-2025-1541
1.0294092,-1.5760754,2.2272987,UKAD-2025-1541
1.0283308,-1.6754651,1.978973,UKAD-2025-1541
0.6342173,-0.57544965,1.6587787,UKAD-2025-1541
0.66757536,-0.06957581,2.0651677,UKAD-2025-1541
0.73330796,-1.0519692,1.7237453,UKAD-2025-1541
1.3231217,-0.35774058,1.481348,UKAD-2025-2248
0.9811644,-0.35985047,1.1876978,UKAD-2025-2248
0.9340332,-0.12411942,1.199222,UKAD-2025-2248
1.0213627,-1.0866592,1.2394536,UKAD-2025-2248
0.6916648,-0.12229964,1.0488179,UKAD-2025-2248
-0.7513237,-0.35350353,-1.8783506,UKAD-2025-2344
-2.2659385,-1.0119524,-2.8355608,UKAD-2025-2344
-2.07692,-0.4961924,-1.338441,UKAD-2025-2344
-2.0126138,-0.55835676,-1.7390482,UKAD-2025-2344
-1.6618252,0.0625292,-0.99631685,UKAD-2025-2344
-1.7241762,-0.02081012,-1.2388737,UKAD-2025-2344
-1.86168,-0.19996348,-1.5838516,UKAD-2025-2344
1.4260508,-0.7043198,0.7728539,UKAD-2025-2372
1.4460112,-0.94404167,1.3099979,UKAD-2025-2372
1.3945544,-1.1650153,1.3448604,UKAD-2025-2372
1.2555115,-0.5438936,0.84865195,UKAD-2025-2372
-1.3207436,-0.27694488,-1.7243266,UKAD-2025-2564
-1.501034,-0.4502197,-1.7683624,UKAD-2025-2564
-1.601326,-0.44012767,-1.4518306,UKAD-2025-2564
-1.9145437,-0.5694664,-1.4638665,UKAD-2025-2564
-1.9756601,-0.7557269,-1.8231596,UKAD-2025-2564
-2.1558447,-0.99809533,-1.9181129,UKAD-2025-2564
1.635953,-0.5484438,-0.24184503,UKAD-2025-312
1.0833933,-0.4813307,0.57067984,UKAD-2025-312
1.2425249,-1.8364086,1.5813357,UKAD-2025-312
1.1383203,-1.4453543,0.8418035,UKAD-2025-312
0.838465,-0.5933394,0.65963525,UKAD-2025-312
-2.4515944,-0.88561046,-1.7085536,UKAD-2025-454
-2.8009727,-1.1201533,-2.002427,UKAD-2025-454
-2.6275635,-0.87628317,-1.7709404,UKAD-2025-454
-2.6002493,-0.78056014,-1.531694,UKAD-2025-454
-2.8673205,-0.9998176,-2.0845156,UKAD-2025-454
-2.6888547,-0.63401175,-1.4679364,UKAD-2025-454
-1.0296532,0.047117688,-0.93857425,UKAD-2025-51
-0.66859126,0.24573503,-1.0968739,UKAD-2025-51
-1.0620036,0.15808518,-1.0739253,UKAD-2025-51
-1.3833687,-0.02080822,-0.9404988,UKAD-2025-51
-1.5703604,-0.025021363,-1.021916,UKAD-2025-51
-1.9719272,-0.441979,-1.451048,UKAD-2025-51
0.5713766,0.7585658,0.97845,UKAD-2025-51
-1.6412799,-0.048889346,-0.93064195,UKAD-2025-51
-0.13564986,0.6665627,-0.25807154,UKAD-2025-51
-1.5795928,0.11329902,-1.077694,UKAD-2025-51
-1.4102414,0.2143444,-1.1857271,UKAD-2025-51
1.8885888,-0.43294054,-0.7338961,UKAD-2025-572
1.208595,-1.764164,0.49831325,UKAD-2025-572
1.0749822,-1.9726124,1.5011294,UKAD-2025-572
1.0745729,0.6112167,0.25627297,UKAD-2025-572
-1.452671,-0.18092372,-0.9820513,UKAD-2025-643
-1.3236415,-0.15990017,-1.188834,UKAD-2025-643
-1.4821501,-0.3464499,-2.160989,UKAD-2025-643
-1.8936527,-0.40246302,-1.1294945,UKAD-2025-643
-1.962625,-0.56547916,-1.3612334,UKAD-2025-643
-1.075661,0.13301466,-1.1744666,UKAD-2025-643
-2.0618472,-0.45459628,-1.287376,UKAD-2025-643
-1.9338713,-0.45506692,-1.6466362,UKAD-2025-643
0.9079906,1.4403551,0.12482272,UKAD-2025-730
0.4360988,-1.8076308,1.1974183,UKAD-2025-730
0.4741441,-0.9614051,2.3556764,UKAD-2025-730
0.39903852,-1.7127297,2.2886755,UKAD-2025-730
0.22829369,0.53848726,2.704645,UKAD-2025-730
0.9066882,-1.5643442,3.2170498,UKAD-2025-1195
-1.7677588,-0.021558845,-0.9635729,UKAD-2025-1197
0.5763751,-0.6297559,1.242881,UKAD-2025-751
0.64872116,-0.167984,0.8710001,UKAD-2025-2402
0.5652524,-0.73617816,2.0199485,UKAD-2025-1946
0.5974857,-0.37440777,1.8588741,UKAD-2025-472
0.7578656,-0.5407069,1.2553229,UKAD-2025-500
0.9555096,-0.7317327,1.6479459,UKAD-2025-144
0.73094213,-0.9879255,0.8921693,UKAD-2025-1867
0.65562,-0.23145998,0.8685158,UKAD-2025-659
1.1286622,-1.1658782,1.5917356,UKAD-2025-971
1.3208141,-1.4411573,0.72710294,UKAD-2025-1201
0.73649764,-0.6090381,0.93891746,UKAD-2025-2563
0.6925715,-1.075514,1.4008489,UKAD-2025-1489
0.2869562,-0.30920237,0.84620255,UKAD-2025-597
0.18516943,-0.057173193,1.0247887,UKAD-2025-816
0.59325814,-1.4111183,1.8896344,UKAD-2025-1729
0.8321388,-0.7038343,1.9470658,UKAD-2025-290
0.36648968,-0.113581836,0.99742687,UKAD-2025-1749
0.68388426,-0.78811026,2.6633606,UKAD-2025-1496
0.41847453,-0.45846316,2.796318,UKAD-2025-1933
-0.004443206,-1.9895055,4.072929,UKAD-2025-2108
0.2655577,-0.9325141,2.354543,UKAD-2025-2037
0.5925713,-0.4489579,2.1198509,UKAD-2025-646
0.55755794,-0.8727778,1.9503355,UKAD-2025-1256
0.2090537,-0.9662224,2.2311628,UKAD-2025-2408
0.13698784,-1.1104988,2.0251546,UKAD-2025-2376
0.6593487,-0.47679695,1.7449543,UKAD-2025-658
0.6074669,-0.7800667,2.4600828,UKAD-2025-1204
0.9385648,-0.4970161,0.6740195,UKAD-2025-154
0.3590236,-0.60170436,2.0204608,UKAD-2025-734
0.4999934,-0.47078252,1.8184018,UKAD-2025-697
0.77185476,-0.76664263,0.8666026,UKAD-2025-452
0.48908088,0.3669498,0.5129124,UKAD-2025-2545
1.0099937,-0.09678825,0.3321805,UKAD-2025-896
0.6009804,-0.39951685,0.63508666,UKAD-2025-37
0.457736,-0.47146034,1.2269483,UKAD-2025-2447
0.7611354,-0.42362955,0.53617316,UKAD-2025-1964
1.3560218,-1.3133738,0.42337933,UKAD-2025-551
0.27379146,-0.3911612,1.796927,UKAD-2025-1108
0.1757423,-0.37554803,1.5302266,UKAD-2025-1670
1.5106636,-0.26931426,0.8018883,UKAD-2025-1393
-0.027486302,-1.2834115,2.9918916,UKAD-2025-2606
-0.063864745,-1.1597795,2.551572,UKAD-2025-805
-1.1338416,0.1850887,-1.0085574,UKAD-2025-284
4.5811663,0.66822135,-2.1162794,UKAD-2025-382
0.0043463334,-1.2249122,2.3575103,UKAD-2025-2612
0.4883439,-1.3817275,1.2323544,UKAD-2025-1529
-0.11089299,-2.355839,3.347688,UKAD-2025-1328
0.43525717,-0.45323938,0.92029303,UKAD-2025-1793
0.62634784,-0.36950245,2.225314,UKAD-2025-1107
0.2640841,-0.683904,1.7350748,UKAD-2025-1451
0.097334765,-0.30365956,2.6351075,UKAD-2025-1931
0.5628528,0.3437813,0.21877395,UKAD-2025-2371
0.7810729,-0.3580294,0.46905652,UKAD-2025-2079
1.2727531,-0.68987256,1.1902049,UKAD-2025-793
0.91777986,-1.4087467,1.8087001,UKAD-2025-1548
1.0312324,-1.211439,0.63425237,UKAD-2025-701
1.4910364,-0.3800058,-0.11908129,UKAD-2025-1785
0.8204935,-0.35744095,0.6370596,UKAD-2025-1431
-1.0024431,-0.056190573,-0.20512535,UKAD-2025-1
0.4656919,0.0042958837,1.5366955,UKAD-2025-698
1.2441496,-0.7375696,0.57078373,UKAD-2025-1573
0.8517142,-0.2407042,1.7759907,UKAD-2025-1349
0.09172576,-0.345194,-1.4632853,UKAD-2025-1873
1.6741737,0.2220295,0.69544774,UKAD-2025-2318
0.60295707,-0.3650105,1.5473688,UKAD-2025-2050
-2.8886971,0.23215444,-0.82197046,UKAD-2025-1908
-2.3387713,0.40050435,-1.4378767,UKAD-2025-1441
-0.87589365,0.53858536,-0.4298198,UKAD-2025-205
0.30559054,0.12930374,0.78831095,UKAD-2025-1316
0.20935854,-1.2873437,2.554691,UKAD-2025-1880
0.77636343,-1.0888679,1.2487155,UKAD-2025-128
0.48044834,-0.66420716,0.56724006,UKAD-2025-13
1.5458977,-0.2566915,0.22280635,UKAD-2025-677
0.8966023,-0.20417866,0.68563217,UKAD-2025-641
0.7040103,-0.2266366,0.62821263,UKAD-2025-2267
1.1934228,1.290206,0.6955896,UKAD-2025-2103
1.1789457,0.4216209,0.71024483,UKAD-2025-605
0.089840285,-0.9716472,1.4349319,UKAD-2025-163
0.69403887,-0.013596173,0.61107814,UKAD-2025-1171
1.1483203,0.026696233,0.6297572,UKAD-2025-1211
0.19507748,-0.015433902,0.892674,UKAD-2025-153
0.9748075,-1.1005905,0.868234,UKAD-2025-599
1.3074905,-0.33431625,0.29379225,UKAD-2025-910
1.1115931,0.10602436,0.8301583,UKAD-2025-535
0.78002274,0.19827558,0.66463083,UKAD-2025-197
0.92982304,-0.052799106,0.77160174,UKAD-2025-1144
0.8509916,-1.2360883,1.6520948,UKAD-2025-1928
0.61114144,-1.3616061,3.0616498,UKAD-2025-1896
0.30446067,-1.394193,3.1397097,UKAD-2025-413
0.30628914,-0.379387,1.0407401,UKAD-2025-57
0.5735079,-0.66123736,0.6807014,UKAD-2025-2285
0.8831947,-0.5927909,0.55756557,UKAD-2025-757
1.185516,-0.3943547,0.07572399,UKAD-2025-2244
0.70309246,-0.47653607,0.8566966,UKAD-2025-1269
0.74121946,-0.12377777,0.8905038,UKAD-2025-1069
1.7419319,0.8780972,0.3665318,UKAD-2025-1663
-1.6457983,-0.48163104,-1.8918134,UKAD-2025-1300
0.9229965,-0.40275806,0.65245813,UKAD-2025-2384
-0.1315684,-0.115733966,-0.80568296,UKAD-2025-471
-0.06032128,0.2791714,-0.0152292065,UKAD-2025-2119
-1.1002301,0.20833157,-0.87580025,UKAD-2025-2628
-0.8488127,-0.31303927,-1.4435171,UKAD-2025-1331
-0.9250165,-0.19171889,-0.95700353,UKAD-2025-1959
0.63182145,-0.51416016,2.4883342,UKAD-2025-1204
0.8567817,0.34017578,0.5703468,UKAD-2025-115
0.4307542,0.2215298,0.5808048,UKAD-2025-9
1.1095436,-0.5333896,0.9743302,UKAD-2025-538
0.76637983,-0.00850427,1.0498724,UKAD-2025-2636
0.4714155,-0.26926327,0.91297764,UKAD-2025-263
0.29535797,-0.43547702,1.8559157,UKAD-2025-2370
-0.8396294,-0.21588087,-0.80820686,UKAD-2025-2264
-0.10937802,1.2227159,1.3796592,UKAD-2025-2164
0.8725355,-0.7908429,2.3432424,UKAD-2025-88
0.5741359,-1.0699818,2.3119316,UKAD-2025-374
0.29287678,-0.7205918,2.4123366,UKAD-2025-1817
-2.670156,0.09991967,-0.81569344,UKAD-2025-56
0.30915076,-0.28888935,1.5838559,UKAD-2025-2325
-1.9055302,-0.14618419,-0.42582458,UKAD-2025-193
0.41306454,-0.36272287,2.2207463,UKAD-2025-1037
0.41124335,-3.2685602,2.7896786,UKAD-2025-2482
-3.314332,0.4137701,-1.3311403,UKAD-2025-1705
-0.816787,-0.12942474,-0.99829584,UKAD-2025-1413
0.7015435,-0.31908575,1.1036142,UKAD-2025-1955
1.3860638,-1.4641762,1.1215044,UKAD-2025-8
1.236741,-0.41760612,0.8458622,UKAD-2025-1567
1.0036355,-0.81181145,0.7221938,UKAD-2025-2025
0.4643113,-1.0325942,1.9400357,UKAD-2025-118
0.53483444,-0.47294483,1.0951813,UKAD-2025-1244
0.64786553,-0.9673551,1.1982799,UKAD-2025-1169
-0.46475264,-0.1430177,-0.35891756,UKAD-2025-1949
-0.15985987,-1.3338232,3.0386539,UKAD-2025-2168
0.16070434,-1.3807908,3.106068,UKAD-2025-40
0.29821432,1.0256019,0.8296448,UKAD-2025-148
0.7015551,-0.27236566,1.1458726,UKAD-2025-1189
0.9261694,-0.52293944,0.9862872,UKAD-2025-1110
0.28512922,-0.36169985,2.4281142,UKAD-2025-76
0.3125243,-1.3504355,1.68834,UKAD-2025-2077
0.79799646,-0.44941667,1.5038371,UKAD-2025-2058
0.46854132,-0.19883288,0.77549285,UKAD-2025-2507
1.180106,-1.1403894,0.14654908,UKAD-2025-1214
-0.65071464,-0.3157155,-0.89876324,UKAD-2025-77
0.6290246,-0.059527747,0.55986834,UKAD-2025-493
0.33926463,-0.5383884,0.97026414,UKAD-2025-1397
0.79678786,-1.7649721,1.8549633,UKAD-2025-84
1.0036975,-1.0481642,0.53848606,UKAD-2025-1414
0.19233239,0.0031718407,1.0070417,UKAD-2025-1040
0.6257318,-0.9717963,1.7821307,UKAD-2025-909
0.09845414,-1.2573736,2.5997825,UKAD-2025-1163
1.4105585,-1.0857173,0.7466555,UKAD-2025-2072
1.7013171,-0.27157313,0.11573447,UKAD-2025-1155
0.593668,-0.02497042,0.63213396,UKAD-2025-1416
0.62883544,-0.6493596,1.5400584,UKAD-2025-1117
0.72527426,-0.4694302,0.6637794,UKAD-2025-345
0.705891,-0.80852497,1.8138773,UKAD-2025-1650
0.67380834,-0.024327533,1.026445,UKAD-2025-1442
0.20770228,-0.64310074,2.2063067,UKAD-2025-2333
0.8058493,-0.5259733,0.42419407,UKAD-2025-1360
0.49069163,-0.35785103,0.83545506,UKAD-2025-1580
0.5133581,-0.43025047,0.7891879,UKAD-2025-936
1.1288722,-0.7913332,0.3439953,UKAD-2025-158
0.3114817,0.57417536,0.26550213,UKAD-2025-1868
0.51369685,-0.33982304,1.1156018,UKAD-2025-2644
-0.58408076,-1.9212968,4.01083,UKAD-2025-1559
0.7581225,-0.064074144,1.8608882,UKAD-2025-2652
1.3543522,-0.9829755,0.45337385,UKAD-2025-1270
0.5467784,-0.2903821,1.6873214,UKAD-2025-2658
0.3231903,-0.40362805,1.6044114,UKAD-2025-1196
0.29202852,-0.25034124,2.1828532,UKAD-2025-175
0.18490031,-0.9213855,2.4731708,UKAD-2025-1478
0.4786556,-0.6899426,1.7065835,UKAD-2025-2047
0.4895674,-1.3000565,1.9482846,UKAD-2025-220
0.72661245,-0.14655712,0.54004025,UKAD-2025-1433
0.11445656,-0.4152391,1.2719567,UKAD-2025-215
0.4845956,-0.7676752,2.680943,UKAD-2025-1712
0.77961046,-0.18393101,0.65972793,UKAD-2025-45
0.37272465,-0.561056,2.6360204,UKAD-2025-932
-0.86279273,-0.0021898896,-0.28490055,UKAD-2025-440
-0.39553252,-1.8755839,3.8872864,UKAD-2025-580
-1.9117848,-0.14630811,-1.0197693,UKAD-2025-1894
0.51893115,-0.55614185,2.488383,UKAD-2025-2562
1.3016922,-1.4823483,1.0557051,UKAD-2025-1673
1.742477,-0.79732805,-3.0278504,UKAD-2025-66
0.63787365,-0.61726344,0.92962813,UKAD-2025-1094
1.8639607,-0.4806295,-0.28148943,UKAD-2025-738
0.9425291,-0.5266822,1.97382,UKAD-2025-1541
0.8752334,-0.80508673,2.0610967,UKAD-2025-2529
-1.318594,-0.34258938,-0.5502276,UKAD-2025-2409
-0.8870365,0.22312899,-0.7965688,UKAD-2025-2005
0.51922405,-0.6587215,1.4174278,UKAD-2025-2012
2.1119764,0.37466666,-0.25039053,UKAD-2025-1888
0.5083462,-0.29008517,1.5268228,UKAD-2025-1612
0.39014313,-0.06625963,1.6151614,UKAD-2025-68
1.1306319,-0.3606481,0.29767868,UKAD-2025-1404
0.6310987,-0.57193846,1.9294984,UKAD-2025-92
0.4038529,-0.32332587,1.498239,UKAD-2025-1526
0.6679133,-0.712374,1.6870437,UKAD-2025-2231
0.6910111,-1.59899,2.1472638,UKAD-2025-2676
-2.131287,-0.33832657,-1.0808879,UKAD-2025-1731
1.3086236,-0.8324513,0.9481868,UKAD-2025-2163
0.5108154,0.5813192,0.3272344,UKAD-2025-2015
-2.5012016,-0.17727487,-1.5730873,UKAD-2025-2350
0.9781375,-0.7423991,0.3736676,UKAD-2025-1241
0.5963026,-2.009971,2.4433568,UKAD-2025-1341
0.4980266,-1.5426366,2.656029,UKAD-2025-1034
1.6515056,-0.15819223,0.5169751,UKAD-2025-2138
1.7752943,-1.3738878,0.5488024,UKAD-2025-951
1.4363878,-0.6358547,0.69160426,UKAD-2025-2656
0.9208525,-0.33843583,1.2949077,UKAD-2025-2240
0.28915027,-0.90387774,1.2793686,UKAD-2025-297
0.2372596,-0.7411399,0.81666785,UKAD-2025-983
1.0388222,-0.5576409,0.7860953,UKAD-2025-1554
0.50636065,-1.2342311,2.4013484,UKAD-2025-1307
-1.7868114,-0.3745144,-1.4634786,UKAD-2025-529
-2.7127335,-0.41059315,-1.7035381,UKAD-2025-386
0.7520379,0.5504187,-0.47019583,UKAD-2025-1762
0.7808517,-0.037685387,1.4573995,UKAD-2025-639
0.029356502,-1.2194513,2.4224944,UKAD-2025-905
0.48778507,-1.399132,2.2856858,UKAD-2025-1649
0.78665304,-2.3522737,1.3451197,UKAD-2025-904
0.2605965,-0.332217,1.4101939,UKAD-2025-18
2.4061818,0.926912,0.7027443,UKAD-2025-582
0.37185806,-1.0400676,2.3272715,UKAD-2025-1736
0.23921117,-0.99615765,2.6057713,UKAD-2025-1202
0.5288509,-0.73096263,1.4263396,UKAD-2025-171
0.94787264,-0.8180344,1.4753451,UKAD-2025-173
-0.58196545,-0.29755276,-0.38214993,UKAD-2025-357
0.9155747,-0.06595639,1.3201466,UKAD-2025-1110
-1.7222433,-0.34201366,-0.5843207,UKAD-2025-663
0.67447424,-0.50053877,0.46347526,UKAD-2025-1094
1.7322954,-0.53259915,-0.0194203,UKAD-2025-1324
0.8140953,-0.4131115,0.6977048,UKAD-2025-1604
0.57493085,-0.14618082,1.0675836,UKAD-2025-1115
